
id,name,lat,lon
6666581093,East Saanich at Barrett,48.6134536,-123.4159801
6666581094,East Saanich at Barrett,48.6133758,-123.4161235
6666581096,East Saanich at Dean Park Road,48.6179967,-123.4167166
6666581097,"East Saanich at Forest Park Drive, Panorama Rec Centre",48.625404,-123.4190351
6666581111,East Saanich at McTavish,48.6293062,-123.4204761
6666581112,East Saanich at McTavish,48.6295482,-123.4202371
6666581113,Lochside at Frost,48.6378845,-123.403729
6666581114,Lochside at Frost,48.6381634,-123.403178
6666581115,Fifth at Weiler,48.6417047,-123.400482
6666581116,Fifth at Ocean,48.6437927,-123.400439
6784186385,Dallas at Niagara,48.4185453,-123.385409
6784186386,Dallas at Montreal,48.4161983,-123.3849969
6833677631,Fernwood at Bay,48.4342872,-123.3451258
6901563657,Highway 17 at Haliburton,48.5137011,-123.3844203
6901598207,Carey at Ravine,48.4555876,-123.37691
6901603655,Carey at Ravine - Uptown Shopping Centre,48.4560708,-123.37745
6904090155,Mt Newton Cross Rd at Hwy 17,48.5940733,-123.399505
6904090156,Mt Newton Cross Rd at Hwy 17,48.594185,-123.3999422
6904090157,Mt Newton Cross Rd at Central Saanich Rd,48.5940608,-123.4029356
6904090158,Mt Newton Cross Rd at Central Saanich Rd,48.5942099,-123.4040085
6904090159,Saanich Peninsula Hospital,48.5959739,-123.4102594
6904090160,Mt Newton Cross Rd at Saanich Pen Hosp,48.5940786,-123.4095097
6904090161,Mt Newton Cross Rd at Saanich Pen Hosp,48.5941779,-123.4104967
6904090162,Saanichton Exchange Bay C,48.5941424,-123.4163842
6904090163,Saanichton Exchange Bay D,48.594256,-123.4163734
6904090164,,48.5944511,-123.4196404
6904090165,Wallace at Lisnoe,48.5940555,-123.4204826
6904090166,Wallace at Cultra,48.5920012,-123.4218264
6904090167,Wallace at Cultra,48.5926558,-123.4213999
6904090168,Wallace at Prosser,48.5891271,-123.4218049
6904090169,Wallace at Prosser,48.5885222,-123.4217834
6904090170,Wallace at Hovey,48.5866397,-123.4225559
6904090171,Wallace at Hovey,48.5865687,-123.4227544
6904090172,Wallace at White,48.5844272,-123.4236315
6904090173,Wallace at White,48.584413,-123.4237871
6904090174,Wallace at Stelly's Cross Rd,48.5800905,-123.4257397
6904090175,Wallace at Stelly's Cross Rd,48.5799326,-123.4259704
6904090176,Stelly's Cross Rd at Stelly's Sec School,48.5796762,-123.4319048
6904090177,Stelly's Cross Rd at Stelly's Sec School,48.579764,-123.432751
6904090178,Stelly's Cross Rd at Saanich Fairgrounds,48.5796824,-123.43649
6904090179,Stelly's Cross Rd at Saanich Fairgrounds,48.5797694,-123.4360233
6904090180,Stelly's Cross Rd at Early,48.5797516,-123.4457597
6904090181,Stelly's Cross Rd at Early,48.5796576,-123.4456873
6904090182,Stelly's Cross Rd at West Saanich,48.5796753,-123.4507298
6904090183,West Saanich at Verdier,48.5784846,-123.4503329
6904090184,West Saanich at Verdier,48.5784877,-123.4499359
6904114420,McDonald Park Rd at Marina,48.6743284,-123.4240204
6904114421,McDonald Park Rd at McMicken,48.6741406,-123.4241921
6904114422,McOonald Park Rd at Bayfield,48.6714554,-123.4216708
6904114423,McOonald Park Rd at Bayfield,48.6711814,-123.4213409
6904114424,McOonald Park Rd 10580 block,48.6692661,-123.4177333
6904114425,McOonald Park Rd at Blue Heron,48.6695885,-123.4176716
6904114426,McOonald Park Rd at White Birch,48.6671936,-123.4170145
6904114427,McOonald Park Rd at Resthaven,48.6666427,-123.4170815
6904114428,Resthaven at McOonald Park Rd,48.6662308,-123.4161454
6904130985,West Saanich at Marchant,48.5727171,-123.4426886
6904130986,West Saanich at Carriage Ln,48.569384,-123.441444
6904130987,,48.5687557,-123.4594122
6904130988,Wallace at Spring Side,48.5695739,-123.4556383
6904130989,,48.5706725,-123.4540612
6904130990,Wallace at Marchant,48.5726958,-123.4510919
6904130991,,48.5738919,-123.4491299
6904130992,West Saanich at Clarke,48.5759638,-123.4466033
6904130993,West Saanich at Wallace,48.5761945,-123.4465872
6904130994,West Saanich at Wallace,48.5748006,-123.4447888
6904130995,Wallace 6770 block,48.5663099,-123.4613407
6904130996,Wallace at Woodward,48.5644018,-123.4601283
6904130997,Benvenuto at Trudeau,48.5629986,-123.4561586
6904130998,Benvenuto at Knott,48.5663241,-123.4475407
6904130999,West Saanich at Kersey,48.566782,-123.4400761
6904131000,Benvenuto at Garden Gate,48.5638426,-123.4536642
6904131001,Wallace at Benvenuto,48.563279,-123.4588382
6904157691,Resthaven 10460 block,48.6662264,-123.4130099
6904157692,Resthaven at Shoal Harbour Pier,48.6660811,-123.4122214
6904157693,Bowerbank at Colinwood,48.6649394,-123.4102258
6904157694,Bowerbank at Colinwood,48.6649775,-123.4100568
6904157695,Bowerbank at Ardwell,48.6628765,-123.4101239
6904157696,Bowerbank at Vallis,48.6620498,-123.4102387
6904157697,Bowerbank at Calvin,48.659886,-123.4102526
6904157698,Bowerbank at Piercy,48.6602669,-123.4100568
6904157699,Bowerbank at Malaview,48.6567837,-123.4102714
6904157700,Bowerbank at Mills,48.6557029,-123.4100676
6904157701,Mills at Bowerbank,48.6552812,-123.4099254
6904157706,Fifth at Henry,48.6526748,-123.4001997
6904157707,James White at Fifth,48.6501727,-123.4005672
6904157708,Fifth at Bevan,48.6473463,-123.4003928
6904157709,Fifth at Bevan,48.6474544,-123.4002399
6904157710,Fifth at Ocean - Washington State Ferry,48.6440713,-123.4002051
6904157711,Fifth at Weiler,48.6413314,-123.4003311
6904157712,Lochside at Captains Walk,48.6363385,-123.40518
6904157713,Lochside at Bakerview,48.632859,-123.4091824
6904157714,Lochside at Bakerview,48.6327668,-123.4088418
6904157715,McTavish Exchange Bay G,48.6301628,-123.4130777
6904157716,McTavish Exchange Bay C,48.6301492,-123.4133456
6904157717,McTavish Exchange Bay F,48.6303342,-123.4129221
6904157718,McTavish Exchange Bay D,48.6303041,-123.4131947
6904157719,Lochside 8890 block,48.6235731,-123.4079433
6904157720,Lochside 8880 block,48.6235607,-123.4081256
6904157721,Lochside at Lowe,48.6182575,-123.4045851
6904157722,Lochside at Lowe,48.6183285,-123.4043491
6904157723,Lochside at Wardle,48.6143618,-123.4013101
6904157724,Lochside at Wardle,48.6142767,-123.4014469
6904157725,Lochside 8380 block,48.6101235,-123.3992341
6904157726,Lochside 8390 block,48.6103682,-123.3992824
6904157727,Lochside at Cascade,48.6064009,-123.3964849
6904157728,Lochside at Cascade,48.606628,-123.3963668
6904157729,Lochside at Newman,48.6041414,-123.3959699
6904157730,Lochside at Newman,48.6038541,-123.3962059
6904157731,Lochside at Wakeman,48.6006242,-123.395758
6904157732,Lochside at Wakeman,48.6003652,-123.3956695
6904157733,Lochside at James Island,48.5992229,-123.3946529
6904157734,Lochside at James Island,48.5987564,-123.394787
6904157735,Lochside at Ferguson,48.5956627,-123.3945698
6904157736,Lochside at Mt Newton Cross Rd,48.5945593,-123.3947602
6904157737,Mt Newton Cross Rd at Hermwood,48.5940715,-123.3963266
6904157738,Mt Newton Cross Rd at Hermwood,48.5942329,-123.396906
6904526931,Saanich at Blanshard / Vernon,48.4553007,-123.37156
6917211055,Colwood Exchange Bay D,48.4449846,-123.4662357
6917211056,Colwood Exchange,48.4451626,-123.4663846
6917211057,Colwood Exchange Bay C,48.4450763,-123.4664717
6917223472,Central Saanich Rd at Keating Cross Rd,48.5647639,-123.4035042
6917223473,Central Saanich Rd at Keating Cross Rd,48.5645473,-123.4036571
6917223474,Central Saanich Rd at Styan,48.5604522,-123.4036383
6917223475,Central Saanich Rd at Styan,48.5597669,-123.4034747
6917223476,Tanner at Rodolph,48.5542227,-123.4004706
6917223477,Tanner at Rodolph,48.5544287,-123.4014791
6917223478,Tanner at Marie Meadows,48.5542334,-123.3949694
6917223479,Tanner at Marie Meadows,48.5543292,-123.3949694
6917223480,Keating Cross Rd at Mirah,48.5650603,-123.4061891
6917223481,Keating Cross Rd at Mirah,48.5652413,-123.4071654
6917223482,Keating Cross Rd at Veyaness,48.5650514,-123.4100649
6917223483,Keating Cross Rd at Veyaness,48.56522,-123.4101923
6917223484,Keating Cross Rd at Rajpur,48.5650567,-123.413026
6917235761,Superior at Oswego,48.4197794,-123.376599
6917235762,Dallas at Simcoe,48.4211118,-123.385516
6917257885,Keating Cross Rd at Rajpur,48.5652112,-123.4142384
6917257886,Keating Cross Rd at Oildfield,48.5652165,-123.4183985
6917257887,Keating Cross Rd at Kirkpatrick,48.565039,-123.419289
6917257888,Keating Cross Rd at West Saanich,48.5652307,-123.4377238
6917257889,Keating Cross Rd at West Saanich,48.5651064,-123.4372625
6917257890,Benvenuto at Trudeau,48.5628823,-123.4561721
6917257891,Wallace at Benvenuto,48.5633048,-123.4591386
6917257892,Wallace at Woodward,48.5643219,-123.4602222
6917257893,Wallace at Spring Side,48.5697922,-123.4555793
6917257894,Verdier at Marchant,48.5725343,-123.4610349
6917257895,Verdier at West Keally,48.5779611,-123.4630466
6917257896,Verdier at West Saanich,48.5779736,-123.4504616
6917272535,Langford Exchange Bay A,48.4453405,-123.5057205
6917272538,Langford Exchange Bay B,48.4454739,-123.5049507
6917272540,Langford Exchange Bay C,48.44557,-123.5044599
6917280419,Blanchard Terminus Bay A,48.421887,-123.3641213
6917288204,Bay R,48.4662151,-123.307792
6917288205,Bay Q,48.4660784,-123.3079626
6917288206,Bay P,48.4659361,-123.30813
6917288207,Bay L,48.4659096,-123.30851
6917288208,Bay M,48.4660514,-123.308342
6917288209,Bay N,48.4661913,-123.308171
6917288210,Bay K,48.4662922,-123.3081574
6917288211,Bay J,48.4661555,-123.3083311
6917288213,Bay D,48.4663805,-123.309012
6917288214,Bay C,48.4662489,-123.309174
6917288215,Bay B,48.4660942,-123.309362
6917288216,Bay A,48.4659679,-123.3095115
6917288217,Bay H,48.4663827,-123.3086218
6917288218,Bay G,48.4662102,-123.308831
6917288220,Bay E,48.465927,-123.309168
6918531180,Westhills Exchange Bay F,48.4450487,-123.5338005
6918531181,Westhills Exchange Bay E,48.4454962,-123.5327372
6918531182,Westhills Exchange Bay D,48.4455485,-123.5313862
6918531183,Westhills Exchange Bay C,48.4456503,-123.5316069
6918531184,Westhills Exchange Bay B,48.4457551,-123.5318353
6918564085,Westhills Exchange Bay A,48.4458535,-123.5320513
6918564086,Colwood Exchange Bay A,48.4449081,-123.466237
6918808065,Douglas at Superior,48.4182333,-123.3657843
6918907858,Phipps at Langford Pkwy,48.4428313,-123.5042658
6918907859,Langford Pkwy at Jacklin,48.4427596,-123.5095873
6918907860,Langford Exch (Jacklin Rd) Bay E,48.4439763,-123.5097723
6918907861,Langford Exch (Jacklin Rd) Bay D,48.445203,-123.508658
6918907862,Jacklin at Orono,48.4474022,-123.5076703
6918907863,Jacklin at Orono,48.4480003,-123.5071126
6918907864,Jacklin at Lequesne,48.4496869,-123.5062971
6918907865,Goldstream at Jacobson,48.4502683,-123.5049304
6918907866,Goldstream at Peatt,48.4494319,-123.5015233
6918907867,Goldstream at Bryn Maur,48.4480648,-123.4974236
6918907868,Island Hwy at Wilfert,48.4525243,-123.4627461
6919263041,Sooke Rd. at Aldeane - Royal Roads U.,48.4398095,-123.4780549
6919263042,Sooke at Aldeane,48.4399261,-123.4766829
6919263043,Sooke at Goldstream,48.4415708,-123.4700077
6919263044,Sooke at Goldstream,48.4416187,-123.4702652
6919466276,Victoria International Airport,48.6404036,-123.4318002
6919533134,Foul Bay at Neil,48.442241,-123.3218149
6919567067,Esquimalt at Harbour,48.4283,-123.3755368
6919567068,Esquimalt at Harbour,48.4281163,-123.3753653
6919567069,Government at Johnson,48.4272321,-123.3672541
6920740980,Bay O,48.465799,-123.3083
6920800587,McKenzie at Braefoot,48.4717458,-123.3464938
6920800588,McKenzie at Braefoot,48.472146,-123.3475372
6920800589,McKenzie at Borden,48.4703854,-123.362217
6920800590,McKenzie at Quadra,48.4699106,-123.3662134
6920800591,Tillicum at Craigflower,48.4422597,-123.4019297
6920800592,Tillicum at Craigflower,48.4412864,-123.402458
6920806212,McKenzie at Quadra,48.4700067,-123.3639362
6923472933,Esquimalt at Norma,48.4310844,-123.4056111
6923472934,Lampson at Old Esquimalt,48.433406,-123.4036906
6923472935,Lampson at Old Esquimalt,48.4340208,-123.4036396
6923472936,Lampson at Old Wurtele,48.4369793,-123.4027009
6923472937,Lampson at Old Ellery,48.4375087,-123.4022784
6923472938,Burnside Rd E at Jutland,48.443861,-123.3733273
6923472939,Burnside Rd E at Frances,48.4449917,-123.3753933
6923472940,Burnside Rd E at Alpha,48.4466722,-123.3791752
6923472941,Burnside Rd E at Washington,48.4472477,-123.3800188
6923472942,Burnside Rd W at Orillia,48.453179,-123.3915831
6923472943,Burnside Rd W at Albina,48.4531497,-123.3919761
6923472944,Burnside Rd W at Wascana,48.4504901,-123.3868356
6923472945,Burnside Rd W at QuAppelle,48.4503625,-123.3861805
6923472946,Burnside Rd E at Harriet,48.4491923,-123.384262
6923472947,Harriet at Burnside Rd E,48.4499217,-123.3839428
6923535398,Craigflower at Rankin,48.4483882,-123.4173404
6923535399,Craigflower at Dellwood,48.4478064,-123.4157056
6923535400,Craigflower at Garthan,48.4465797,-123.4121543
6923535401,Craigflower at Garthan,48.4465192,-123.4123327
6923535402,Craigflower at Alderman,48.4386903,-123.3909501
6923535403,Craigflower at Coventry,48.4390657,-123.3915858
6923535404,Craigflower at Carrie,48.440104,-123.3953449
6923535405,Tyee at Bay,48.4341374,-123.3813465
6923535406,Tyee at Bay,48.4342458,-123.3811741
6923535407,Craigflower at Pine,48.4369468,-123.3885515
6923535408,Craigflower at Belton,48.4374206,-123.3887668
6923535409,Craigflower at Lampson,48.4415505,-123.4012486
6923535410,Craigflower at Carrie,48.4402615,-123.3953905
6923558209,Douglas at View,48.4257441,-123.3651674
6923748902,Gordon Head at at Ventura,48.4745128,-123.3130011
6923748903,Gordon Head at at Laval,48.4725407,-123.3152381
6923748904,Shelbourne at Torquay,48.4776591,-123.3339706
6923748905,Shelbourne at Torquay,48.4773302,-123.3334529
6923748908,Shelbourne at Cedarglen,48.4800639,-123.3355717
6923748909,Shelbourne at Cedarglen,48.4796372,-123.335482
6923748910,Tyndall at San Juan,48.4830402,-123.3215681
6923748911,Tyndall at El Sareno,48.4871709,-123.3190133
6923748912,Tyndall at Grandview,48.4887718,-123.3180276
6923748913,Tyndall at Grandview,48.4891291,-123.3180651
6928975681,Ferndale at Grandview,48.485259,-123.3076447
6928975682,Gordon Head at San Juan,48.4792816,-123.3075348
6928975683,Gordon Head at Sage,48.4813796,-123.3051181
7045518178,Tillicum Centre - Lower Level,48.4543122,-123.3963293
7100415631,Forest Park Dr at E Saanich,48.6251133,-123.4204368
7100415632,Forest Park Dr at Haro Park,48.6252538,-123.4207187
7100415633,"East Saanich at Bazan Bay, Panorama Rec Centre",48.6246429,-123.4186913
7100415634,"East Saanich, 8800 block",48.6209818,-123.4176616
7100415636,Resthaven at Henry,48.6538207,-123.402486
7100415674,Resthaven at Malaview,48.6567927,-123.4030274
7100415675,Resthaven at Amherst,48.6573669,-123.4028226
7100415676,Resthaven at Amelia,48.6585705,-123.4030367
7100415677,Resthaven at Ardwell,48.6623531,-123.4038065
7100415678,Ardwell at Resthaven,48.6625111,-123.404357
7264186646,Admirals at Seenupin,48.4444,-123.427824
7264186647,Admirals at Thomas,48.4436148,-123.428541
7264186648,Admirals at Maple Bank,48.4421063,-123.428064
7264186649,Admirals at Maple Bank,48.4419739,-123.42821
7264186650,Admirals at Luscolmbe,48.4403412,-123.426064
7264186652,Admirals at Parklands,48.439332,-123.424677
7264186653,Admirals at Coles,48.4382593,-123.4222938
7264186654,Admirals at Coles,48.4380946,-123.42231
7264186655,Admirals at Lockley,48.4371197,-123.418096
7264186656,Admirals at Colville,48.436912,-123.418183
7264186657,Admirals at Naden,48.4337668,-123.417893
7264186658,Admirals at Naden,48.4334309,-123.417323
7264186659,Admirals at Esquimalt,48.4302666,-123.417039
7264186660,Admirals at Esquimalt,48.4294394,-123.416905
7264186662,Admirals at Lyall,48.4284107,-123.417116
7264186663,Lyall at Admirals,48.4283295,-123.4167138
7264186664,Lyall at Fraser,48.4281675,-123.414085
7264186665,Fraser at Lyall,48.4276762,-123.413891
7264186666,Fraser at Wychbury,48.4265335,-123.414408
7264186667,Fraser at Wychbury,48.4261136,-123.4148106
7264186668,Fraser at Bewdley,48.4246905,-123.415495
7264186669,Munro at Fraser,48.4240289,-123.415457
7264186670,Munro at Plaskett,48.4225561,-123.4137963
7264186671,Munro at Plaskett,48.4223309,-123.4137725
7264186672,Munro at Plaskett,48.4219673,-123.411836
7264186673,Munro at Plaskett,48.421752,-123.411013
7264186674,Lampson at Munro,48.4217426,-123.4093659
7264186675,Lampson at Munro,48.4219338,-123.4091211
7264186676,Lampson at Bewdley,48.4231089,-123.4089131
7264186677,Lampson at Bewdley,48.4237655,-123.4085602
7264186678,Lampson at Wychbury,48.425114,-123.408307
7264186679,Lampson at Wychbury,48.4257911,-123.407975
7264186680,Lampson at Lyall,48.4267125,-123.407843
7264186681,Lyall at Lampson,48.4270978,-123.406981
7264186682,Lyall at MacAulay,48.4269239,-123.404794
7264186683,Lyall at MacAulay,48.426692,-123.403933
7264186684,Gore at Lyall,48.4264519,-123.400483
7264224585,Gore at Lyall,48.4264756,-123.400211
7264224586,Gore at Lyall,48.4280512,-123.399023
7264224587,Gore at Lyall,48.4278619,-123.399249
7264224588,Dunsmuir at Head,48.4293397,-123.398733
7264224589,Dunsmuir at Head,48.4292565,-123.39924
7264224590,Dunsmuir at Garrett,48.4301838,-123.39678
7264224591,Dunsmuir at Garrett,48.4302962,-123.39619
7264224592,Dunsmuir at Esquimalt,48.4316793,-123.394794
7647067567,Seaparc Lesiure Complex,48.3862781,-123.7091178
7647096395,,48.3675258,-123.7953221
7653128634,Bay at Empire,48.4348305,-123.350714
7862570477,Island Highway at Knollwood,48.4602018,-123.4502894
7862570478,Island Hwy at Knollwood,48.4596374,-123.4488794
7862570479,Island Hwy at Prince Robert,48.4592226,-123.4453311
7862570480,Island Hwy at Prince Robert,48.4592602,-123.4450904
7862570481,Island Hwy at Jedburgh,48.4576965,-123.4435547
7862570482,Island Hwy at Jedburgh,48.4576971,-123.4433495
7862570483,Island Hwy at Helmcken,48.4563998,-123.4415645
7862595385,Langford Pkwy at Hull's Corner,48.4430108,-123.514797
7862595386,Langford Pkwy at Hull's Corner,48.4428748,-123.514668
7862595387,Langford Pkwy at City Centre,48.4435452,-123.520603
7862595388,Langford Pkwy at Langford Lake,48.4439205,-123.526976
7888850056,Langford Pkwy at Langford Lake,48.4437777,-123.527002
7888850057,Langford Pkwy at City Centre,48.4433857,-123.51946
7888850058,Admirals at Hallowell,48.447162,-123.426541
8076646827,Glanford at Melba,48.4676293,-123.3880991
8150127428,McKenzie at Vikes Way,48.4690097,-123.3123565
8150127429,McKenzie at Vikes Way,48.4688673,-123.3121721
8260089909,,48.4628091,-123.3680997
8381414533,Cedar Hill at North Dairy,48.4487047,-123.3436303
8525021590,Shawnigan Lake at Shawnigan Lake Mill Bay (NB),48.6539319,-123.623098
8525021591,Mill Bay at Ferry (NB),48.6164826,-123.5215858
8526601011,Huckleberry at Noowick (NB),48.6378504,-123.5461374
8526601012,Shawnigan Lake at Wilmot (SB),48.653372,-123.6232589
8550424269,Blenkinsop at Moorgreen,48.4678868,-123.3498868
8550424270,Borden at McKenzie,48.4693291,-123.3609563
8550823087,Hillside Centre Bay 1,48.4473936,-123.335598
8551000921,West Saanich at Keating Cross Rd,48.5658626,-123.4390247
8551000922,West Saanich at Columbia,48.5747331,-123.4442684
8551000923,Interurban at Viaduct Ave W,48.4991008,-123.4191656
8551000924,Interurban at Viaduct Ave W,48.4983268,-123.4194084
8567532817,Kemp Lake 2230 block,48.367726,-123.79542
8567532818,West Coast at Croce,48.370099,-123.747277
8567532819,West Coast 6950 block,48.367005,-123.732597
8567532820,Sooke Rd at Kaltasin,48.387231,-123.688477
8567532821,Sooke Rd at Saseenos,48.391072,-123.670588
8567532822,Sooke at Harbourview,48.391198,-123.666959
8567532823,E Sooke Rd at Boardman,48.358003,-123.646528
8567532824,Sooke Rd at Laidlaw,48.393017,-123.661183
8567532825,Sooke Rd 5460 block,48.39467,-123.655592
8567532826,Sooke Rd at Ludlow,48.394189,-123.657957
8567532827,Sunriver at Riverstone,48.39705,-123.721177
8567532828,Sooke Rd 5380 block,48.390806,-123.651144
8567532829,Gillespie at Roche Cove Bridge,48.372385,-123.632679
8567532830,,48.3961084,-123.6264066
8567532831,Sooke Rd at Impala,48.394316,-123.605977
8567532832,Sooke Rd at Gillespie - 17 Mile,48.394061,-123.627382
8567532833,Sooke at Awsworth,48.42603,-123.563709
8567532834,Lombard at Tavane,48.366573,-123.548907
8567532835,Rocky Point at Taylor,48.371774,-123.547275
8567532836,Rocky Point at Walpole,48.374056,-123.544398
8567532837,Happy Valley at Bennett,48.38864,-123.547659
8567532838,Happy Valley at Bennett,48.388779,-123.547568
8567532839,Happy Valley 4360 block,48.385132,-123.542244
8567532840,Duke Rd W at Cliff,48.391578,-123.508389
8567532841,Duke Rd E 3810 block,48.38784,-123.501459
8567532842,Duke Rd E 3790 block,48.388621,-123.498859
8567532843,Duke Rd E at Chapel Heights,48.390492,-123.497534
8567532844,Duke Rd E at Dutnall,48.393054,-123.496082
8567532845,Happy Valley at Lomalinda,48.41122,-123.537858
8567532846,Happy Valley at Latoria,48.416312,-123.533233
8567532847,Happy Valley at Luxton,48.4186201,-123.5331138
8567532848,Happy Valley at Flatman,48.42307,-123.532747
8567532849,Latoria at Happy Valley,48.416135,-123.532816
8567532917,West Coast at Kemp Lake,48.366067,-123.793299
8567532918,Otter Point at Ramsden,48.394063,-123.777919
8567532919,West Coast 7120 block,48.368207,-123.743927
8567532920,Quartz at Otter Point,48.384248,-123.73371
8567532921,Sooke Rd 5940 block,48.389054,-123.682749
8567532922,E Sooke Rd 5890 block,48.359637,-123.660708
8567532923,Sooke Rd at Laidlaw,48.392996,-123.660865
8567532924,Sooke Rd at Glinz Lake Rd,48.3930398,-123.6365787
8567532925,Sooke Rd 4150 block,48.4095716,-123.5851021
8567532926,Rocky Point at Tiswilde,48.371663,-123.547737
8567532927,Rocky Point at Walpole,48.374356,-123.544328
8567532928,Happy Valley at Lindholm,48.3929,-123.550951
8567532929,Happy Valley at Brookview,48.397339,-123.551125
8567532930,Happy Valley at Neild,48.40482,-123.547483
8567532931,Happy Valley at Rocky Point,48.382453,-123.538364
8567532932,Metchosin at Duke Rd W,48.393026,-123.510802
8567532933,Metchosin at Duke Rd W,48.392958,-123.510584
8567532934,Duke Rd E at Gilbert,48.388351,-123.504085
8567532935,Duke Rd E at Gilbert,48.388337,-123.502629
8567532936,Duke Rd E at Haystock,48.397117,-123.495454
8567532937,William Head Institution,48.3395579,-123.541907
8567532938,Happy Valley at Winter,48.407943,-123.541442
8567532939,Happy Valley at Lomalinda,48.410979,-123.538013
8567532940,Happy Valley at Vitality,48.412666,-123.53455
8567532941,Happy Valley at Dicker,48.413701,-123.533174
8567532942,Happy Valley at Latoria,48.416499,-123.532999
8567532943,Happy Valley at Luxton,48.419584,-123.532901
8567532944,Sooke Rd. at Ronald,48.432486,-123.5293738
8567533017,Kemp Lake 2320 block,48.371468,-123.794622
8567533018,West Coast at Ella,48.371943,-123.749652
8567533019,Grant at Winfield,48.374437,-123.743706
8567533020,Otter Point at Pascoe,48.396706,-123.746349
8567533021,Whiffin Spit at Deerlepe,48.358313,-123.734288
8567533022,Grant at Maple,48.375487,-123.74006
8567533023,West Coast at Whiffin Spit,48.365779,-123.736872
8567533024,West Coast at Whiffin Spit,48.365936,-123.736733
8567533025,Grant at Guardian,48.376425,-123.737211
8567533026,Grant at French,48.377018,-123.735206
8567533027,Dufour at Deerlepe,48.359793,-123.72973
8567533028,Pyrite at Rhodonite,48.383226,-123.735878
8567533029,Sunriver at Driftwood,48.395602,-123.7191
8567533030,West Coast at Maple,48.370568,-123.728175
8567533031,West Coast at Atherly,48.375343,-123.724948
8567533032,Sooke Rd at Anna Marie,48.3785434,-123.7223822
8567533033,Church Rd at Church St,48.384584,-123.722319
8567533034,Sooke Rd at Church,48.379193,-123.71748
8567533035,Sooke Rd at Church,48.379218,-123.717759
8567533036,Sooke Rd at Terrott,48.381859,-123.71019
8567533037,Sooke Rd at Drennan,48.381841,-123.709926
8567533038,Sooke Rd at Belvista,48.383897,-123.705529
8567533039,Sunriver at Driftwood,48.395418,-123.718616
8567533040,Driftwood 2430 block,48.396146,-123.72207
8567533041,Gillespie 1610 block,48.384463,-123.630197
8567533042,Gillespie 1890 block,48.3915074,-123.6315187
8567533044,Sooke Rd at Gillespie - 17 Mile,48.394698,-123.626753
8567533045,Sooke Rd 4960 block,48.398074,-123.61484
8567533046,Sooke Rd 4960 block,48.397936,-123.614364
8567533047,Sooke Rd at Kangaroo,48.392936,-123.597964
8567533048,Sooke Rd 4490 block,48.399103,-123.590295
8567533049,Sooke Rd 4480 block,48.399253,-123.58943
8567533050,Sooke Rd at Humpback,48.426218,-123.569133
8567533051,Sooke at Townsend,48.37837,-123.722045
8567533052,William Head at Boblaw,48.358221,-123.545194
8567533053,Rocky Point at Arden,48.369009,-123.550502
8567533117,Kemp Lake 2450 block,48.37624,-123.791902
8567533118,Pyrite at Talc,48.38107,-123.735567
8567533119,Otter Point at Beaton,48.383014,-123.732806
8567533120,Sooke Rd 4200 block,48.407484,-123.584192
8567533121,Sooke 4110 block,48.411325,-123.585872
8567533122,William Head at Boblaw,48.358525,-123.54527
8567533123,Taylor at William Head,48.369207,-123.539506
8567533124,Happy Valley at Rocky Point,48.382472,-123.538638
8567533125,William Head at Parry,48.37696,-123.532575
8567533126,William Head at Happy Valley,48.37926,-123.531721
8567533127,Metchosin at Pears,48.389474,-123.526057
8567533128,Metchosin at Lomax,48.391723,-123.520736
8567533129,Metchosin at Pelican,48.398586,-123.495422
8567533130,Metchosin at Pelican,48.398534,-123.494516
8567533131,Happy Valley at Walfred,48.431299,-123.527556
8567533132,Sooke Rd at Westshore Pkwy,48.425102,-123.548772
8567533133,Sooke Rd at Westshore Pkwy,48.425209,-123.549539
8567533134,Sooke Rd. at Glenshire,48.429228,-123.539793
8567533135,Sooke Rd. at Penwood,48.431111,-123.533606
8567533136,Sooke Rd. at Ronald,48.432621,-123.529442
8567533217,Kemp Lake at Milligan,48.381727,-123.790739
8567533218,West Coast 7750 block,48.367132,-123.783974
8567533219,Otter Point at Sarah,48.39684,-123.75431
8567533220,Grant 7120 block,48.373533,-123.747193
8567533221,West Coast 7120 block,48.367567,-123.743213
8567533222,Whiffin Spit at Wright,48.363323,-123.737178
8567533223,Grant at Maple,48.37538,-123.740941
8567533224,Grant at French,48.37647,-123.736562
8567533225,West Coast 6960 block,48.367022,-123.733014
8567533226,Pyrite at Beaton,48.38154,-123.735647
8567533227,Pyrite at Banner,48.378485,-123.734347
8567533228,Quartz at Gatewood,48.383976,-123.734224
8567533229,Helgesen at Otter Point,48.387584,-123.733273
8567533230,Helgesen at Cedar Ridge,48.38903,-123.728212
8567533231,Sunriver at De Mamiel,48.394337,-123.714507
8567533232,Otter Point at Eustace,48.378141,-123.724521
8567533233,Sooke Rd at Shields,48.376767,-123.724453
8567533234,Sooke Rd at Dover,48.380418,-123.71376
8567533235,Sooke Rd at Charters,48.380761,-123.712942
8567533236,Sunriver at DeMamiel,48.392946,-123.711362
8567533237,Sunriver at DeMamiel,48.393073,-123.711363
8567533238,Sooke Rd at Lazzar,48.387889,-123.698726
8567533239,Llanilar at Hensbro,48.363183,-123.689584
8567533240,Sooke Rd 5330 block,48.388315,-123.648441
8567533241,Sooke Rd 5320 block,48.38764,-123.647793
8567533242,Gillespie at Roche Cove Bridge,48.370527,-123.633203
